id,districtname,admtotal,generalfundexpends,perpupilexpends,avgteachersalary,readingproficiency,total_enroll,female_pct,male_pct,aian_pct,asian_pct,nhpi_pct,hisla_pct,black_pct,white_pct,twomo_pct,meals_pct,medianhouseincome,mhi_marginoferror,nocomp_cnt,nocomp_pct,yescomp_cnt,yescomp_pct,nointernet_cnt,nointernet_pct,yesinternet_cnt,yesinternet_pct,lat,lng
2714190,Holdingford Public School District,1055.74,9635734,9127,50586,66.6742857,1064,48.78,51.22,0.09,0.19,0,1.22,0.56,97.66,0.28,23.4,71535,2574,295,13.72731503,1854,86.27268497,434,18.96853147,1854,81.03146853,45.7126891,-94.4059426
2717220,Kimball Public School District,758.4,7352283,9694.47,45696,69.8628571,758,45.78,54.22,0,0.13,0,0.92,0.53,94.86,3.56,23.61,72875,4406,121,6.378492356,1776,93.62150764,214,10.75376884,1776,89.24623116,45.3319061,-94.2827717
2720550,Melrose Public School District,1334.42,13303761,9969.7,58695,54.6128571,1331,48.46,51.54,0.3,0.15,0,28.4,0.53,70.32,0.3,42.37,64178,3504,565,14.0652228,3452,85.9347772,836,19.49626866,3452,80.50373134,45.6484138,-94.7833726
2728140,Paynesville Public School District,931.48,8868731,9521.12,61109,59.9428571,928,51.08,48.92,0,0.11,0,3.66,0.65,93.64,1.94,31.03,60821,3050,397,13.50799592,2542,86.49200408,521,17.00946784,2542,82.99053216,45.4018454,-94.7324897
2733510,St. Cloud Public School District,9940.85,103398210,10401.34,56694,43.7257143,10292,47.14,52.86,0.62,3.01,0.08,6.09,38.42,45.31,6.47,61.37,50814,1828,3040,7.407587904,37999,92.5924121,4531,10.65365624,37999,89.34634376,45.5026164,-94.1647786
2732850,Sauk Centre Public School District,1093.69,11047164,10100.82,61590,62.3357143,1098,51,49,0.09,0.36,0,8.65,0,89.08,1.82,36.52,60048,3231,414,12.02789076,3028,87.97210924,621,17.01836119,3028,82.98163881,45.7351279,-95.0002673
2702930,Albany Public School District,1761.52,17089551,9701.59,62244,68.2842857,1768,50.85,49.15,0,0.23,0.11,2.26,0.4,95.7,1.3,19.57,73988,4575,446,11.34860051,3484,88.65139949,600,14.69147894,3484,85.30852106,45.6081888,-94.5642478
2732820,Sartell-St. Stephen School District,4017.65,36147962,8997.29,62755,72.1571429,4074,49.56,50.44,0.34,2.36,0.05,2.04,2.16,90.77,2.28,13.16,82194,4991,388,5.307797538,6922,94.69220246,472,6.383554233,6922,93.61644577,45.64628,-94.247681
2709440,Rocori Public School District,2113.89,21712045,10271.13,56975,64.53,2135,48.24,51.76,0.23,0.33,0,10.87,1.03,86.32,1.22,25.81,70772,4309,620,10.71922545,5164,89.28077455,774,13.03469182,5164,86.96530818,45.4665725,-94.4613449
2705760,Blooming Prairie Public School District,760.07,7208294,9483.72,56088,63.7628571,759,48.48,51.52,0,0.13,0,8.17,0.4,88.93,2.37,28.19,64831,5735,295,15.52631579,1605,84.47368421,369,18.69300912,1605,81.30699088,43.8506216,-93.0575229
2728050,Owatonna Public School District,4943.21,52113289,10542.4,60358,53.9128571,5092,49.35,50.65,0.1,1.22,0.1,15.06,8.68,72.42,2.42,41.89,62342,2526,1346,10.20702207,11841,89.79297793,1722,12.69630613,11841,87.30369387,44.0443277,-93.2162179
2719320,Medford Public School District,885.73,7943135,8967.9,49957,52.7428571,891,51.29,48.71,0.11,1.01,0,16.39,0.79,78.56,3.14,34.23,73650,5265,119,9.786184211,1097,90.21381579,176,13.8256088,1097,86.1743912,44.1736173,-93.2634396
2713380,Hancock Public School District,359.77,3680472,10230.07,43060,67.2771429,369,46.88,53.12,0.27,0,0,9.76,0.54,87.8,1.63,28.73,60865,6104,41,8.039215686,469,91.96078431,78,14.25959781,469,85.74040219,45.4815319,-95.7983009
2708940,Chokio-Alberta Public School District,155.03,2233793,14408.78,47337,48.0225,155,46.45,53.55,0,0,0,1.29,0.65,98.06,0,34.19,56667,7998,67,12.57035647,466,87.42964353,96,17.08185053,466,82.91814947,45.5350514,-96.1276125
2717120,Kerkhoven-Murdock-Sunburg,732.42,6482598,8850.93,46995,53.4671429,729,49.25,50.75,0,0.27,0,10.84,1.1,86.28,1.51,37.72,54309,3729,173,13.53677621,1105,86.46322379,238,17.72151899,1105,82.27848101,45.2458922,-95.3379434
2704470,Benson Public School District,786.01,9265765,11788.36,58265,51.4814286,838,48.57,51.43,0.72,0.24,0.24,9.19,1.91,85.07,2.63,41.77,50174,6249,424,15.13745091,2377,84.86254909,507,17.57975035,2377,82.42024965,45.3055884,-95.6142136
2705430,Bertha-Hewitt Public School District,491.95,5212284,10595.15,50045,59.5742857,494,46.76,53.24,0.2,0.2,0,1.82,0.81,92.92,4.05,51.42,44181,4298,310,18.37581506,1377,81.62418494,354,20.45060659,1377,79.54939341,46.2454425,-95.0755683
2706300,Browerville Public School District,558.22,5562156,9964.09,50466,41.8114286,566,42.76,57.24,0,0.35,0,5.65,0.18,92.23,1.59,50.35,53404,2964,387,20.0622084,1542,79.9377916,478,23.66336634,1542,76.33663366,46.0997576,-94.8787597
2707110,Browns Valley Public School District,159.99,1977668,12361.2,46919,39.31,173,46.82,53.18,56.65,0.58,0,0.58,0.58,41.61,0,70.52,39667,10202,72,17.30769231,344,82.69230769,91,20.91954023,344,79.08045977,45.6513049,-96.7505553
2742330,Wheaton Area Public School District,365.13,4836906,13247.08,55648,64.5514286,392,47.19,52.81,0.77,0,0,10.46,0.26,82.64,5.87,33.42,46813,4707,157,12.80587276,1069,87.19412724,211,16.484375,1069,83.515625,45.8038629,-96.4578202
2741060,Wabasha-Kellogg Public School District,524.51,5959455,11361.95,51041,65.0828571,515,50.68,49.32,0.19,0.39,0.39,3.5,3.69,89.9,1.94,33.01,59754,4142,256,10.28938907,2232,89.71061093,326,12.74433151,2232,87.25566849,44.3128249,-92.0308892
2717520,Lake City Public School District,1236.6,11664174,9432.46,53622,56.1157143,1253,49.24,50.76,0.08,0.48,0.08,6.94,0.64,89.86,1.92,23.78,63472,3537,548,12.52571429,3827,87.47428571,614,13.82571493,3827,86.17428507,44.3928129,-92.3338849
2740920,Verndale Public School District,568.13,5119398,9010.96,47743,52.7028571,573,49.39,50.61,0.87,1.75,0,2.09,0.87,92.5,1.92,53.4,47981,5481,106,13.53767561,677,86.46232439,116,14.62799496,677,85.37200504,46.4361609,-94.9638283
2732970,Sebeka Public School District,500.1,5234401,10466.71,49787,61.1185714,496,51.01,48.99,0,0.2,0,0.6,0.2,93.96,5.04,44.56,51583,4554,210,15.26162791,1166,84.73837209,279,19.30795848,1166,80.69204152,46.6154599,-95.0206271
2720580,Menahga Public School District,1038.58,8821009,8493.34,50737,57.5242857,1039,52.07,47.93,0.1,0.29,0,1.35,0.1,95.37,2.79,46.97,49673,3482,230,13.93095094,1421,86.06904906,282,16.55901351,1421,83.44098649,46.7762045,-95.1015948
2741880,Waseca Public School District,1852.86,20317439,10965.45,52667,55.07,1945,48.59,51.41,0.46,0.98,0,12.39,3.8,79.39,2.98,35.32,51087,3005,586,10.84181314,4819,89.15818686,772,13.80790556,4819,86.19209444,44.0788088,-93.5189102
2712270,Forest Lake Public School District,6058.87,62582630,10329.09,60401,60.82,6148,47.74,52.26,0.5,3.59,0.05,3.55,2.42,85.79,4.1,21.83,85410,3039,1375,7.176034654,17786,92.82396535,1664,8.555269923,17786,91.44473008,45.2738655,-92.994513
2718750,Mahtomedi Public School District,3303.22,34246154,10367.51,71648,78.15,3342,49.28,50.72,0.09,2.99,0,4.13,4.04,83.45,5.3,8.59,106875,6073,675,10.8,5575,89.2,743,11.76005065,5575,88.23994935,45.0855899,-92.9479147
2700100,Fillmore Central,615.88,7468828,12127.08,47839,60.0357143,621,50.24,49.76,0,0,0,1.29,0,95.49,3.22,29.95,58255,3563,378,15.54915673,2053,84.45084327,495,19.42700157,2053,80.57299843,43.6030916,-92.1088086
2733810,South Washington County School District,18545.67,201538843,10867.16,65045,67.9471429,18966,48.33,51.67,0.29,10.73,0.04,8.16,7.68,66.8,6.3,18.1,97320,2392,1528,4.205658923,34804,95.79434108,2015,5.47271789,34804,94.52728211,44.8546881,-92.9284365
2738190,Stillwater Area Public School District,8433.24,94177645,11167.43,74714,68.0985714,8554,48.66,51.34,0.25,4.8,0.06,5.04,4.56,80.93,4.36,15.34,96699,3072,1340,5.365150545,23636,94.63484946,1716,6.76869675,23636,93.23130325,45.0376019,-92.8353427
2707320,Butterfield Public School District,205.52,2477941,12056.93,43950,30.1866667,208,49.04,50.96,0,3.85,0,57.21,0.48,37.5,0.96,65.38,53250,8863,64,13.70449679,403,86.29550321,97,19.4,403,80.6,43.9378261,-94.8072871
2718570,Madelia Public School District,594.62,6380684,10730.69,50573,53.2528571,614,48.7,51.3,0.49,0.16,0.16,44.3,2.12,51.96,0.81,52.28,53550,7948,237,14.61159063,1385,85.38840937,281,16.8667467,1385,83.1332533,44.0440065,-94.4142984
2733600,St. James Public School District,1030.52,10567249,10254.29,53349,57.11,1042,49.71,50.29,0.29,0.67,0,50.67,0.1,47.79,0.48,54.89,52333,4128,515,16.93521868,2526,83.06478132,776,23.50090854,2526,76.49909146,43.9836244,-94.6347259
2706150,Breckenridge Public School District,634.76,7320207,11532.24,53013,55.0542857,643,46.81,53.19,2.02,0.62,0,5.75,0.62,83.68,7.31,39.04,50814,7628,359,14.15057154,2178,85.84942846,483,18.15107103,2178,81.84892897,46.3623768,-96.5184185
2732460,Rothsay Public School District,291.52,3062816,10506.37,44260,59.3785714,304,46.71,53.29,0,0,0,4.28,2.3,92.76,0.66,40.13,60000,8587,77,14.23290203,464,85.76709797,96,17.14285714,464,82.85714286,46.4416465,-96.3541823
2707450,Campbell-Tintah Public School District,130.12,1912706,14699.55,44117,54.7375,144,47.22,52.78,0,0,0,6.94,0.69,86.81,5.56,51.39,60469,6479,36,13.58490566,229,86.41509434,48,17.32851986,229,82.67148014,46.0602873,-96.3761962
2718090,Lewiston-Altura Public School District,728.06,7214946,9909.82,55517,63.0528571,745,49.93,50.07,0,0.54,0,8.59,0.81,88.18,1.88,32.48,69122,4397,238,13.70967742,1498,86.29032258,298,16.59242762,1498,83.40757238,44.0024757,-91.8789758
2733450,St. Charles Public School District,991.46,9596211,9678.87,60584,64.9857143,996,48.19,51.81,0,1.41,0.2,13.65,0.5,80.83,3.41,29.32,72120,5382,234,10.01712329,2102,89.98287671,390,15.65008026,2102,84.34991974,43.9846019,-92.0396616
2744070,Winona Area Public School District,2778.21,36137814,13007.59,59991,48.8085714,2937,47.87,52.13,0.54,2.93,0.03,4.73,6.2,79.82,5.75,39.84,51023,2176,1687,9.774044032,15573,90.22595597,2170,12.23017528,15573,87.76982472,43.9892275,-91.6630395
2703150,Annandale Public School District,1953.52,18442424,9440.61,58699,66.6757143,1974,49.49,50.51,0.05,0.35,0.1,2.33,1.11,91.91,4.15,24.97,67378,4472,523,10.76574722,4335,89.23425278,717,14.19239905,4335,85.80760095,45.2695742,-94.1215621
2707200,Buffalo-Hanover-Montrose Public Schools,5801.21,59315590,10224.69,59740,65.1242857,5860,49.04,50.96,0.41,0.96,0.1,3.84,1.31,90.43,2.95,22.08,81657,2897,869,6.79065406,11928,93.20934594,1159,8.856116757,11928,91.14388324,45.1478809,-93.8166389
2710170,Delano Public School District,2480.59,25589951,10316.07,58521,79.0085714,2501,49.14,50.86,0.12,0.8,0,1.76,0.36,93.84,3.12,8.92,95985,10528,347,7.584699454,4228,92.41530055,361,7.866637612,4228,92.13336239,45.040383,-93.7693725
2718810,Maple Lake Public School District,841.82,8700047,10334.81,54901,58.9857143,850,48.59,51.41,0.12,0.24,0.47,1.65,0.47,95.52,1.53,19.88,72137,4630,193,9.373482273,1866,90.62651773,266,12.47654784,1866,87.52345216,45.2268294,-93.9950566
2721390,Monticello Public School District,4140.32,50637193,12230.26,63521,66.9028571,4125,47.93,52.07,0.39,0.97,0.02,8.07,1.87,85.09,3.59,23.59,73462,3968,572,6.959484122,7647,93.04051588,764,9.083343241,7647,90.91665676,45.3003336,-93.8474812
2732070,Rockford Public School District,1637.45,16417041,10025.98,51817,67.9671429,1634,47.98,52.02,0.31,1.65,0.06,9.67,3.18,81.58,3.55,23.81,86518,6575,159,4.349015317,3497,95.65098468,331,8.646812957,3497,91.35318704,45.1037223,-93.6742182
2733790,St. Michael-Albertville School District,6421.12,55487672,8641.43,63036,76.1828571,6463,47.86,52.14,0.11,1.87,0.02,3.34,3.7,86.81,4.15,11.96,101386,9970,443,5.325159274,7876,94.67484073,695,8.10873877,7876,91.89126123,45.2218137,-93.679032
2707470,Canby Public School District,567.36,5480820,9660.22,49350,66.8328571,579,50.43,49.57,0.17,0.35,0,2.76,1.04,93.61,2.07,29.71,54132,4107,324,18.44052362,1433,81.55947638,418,22.5823879,1433,77.4176121,44.7154673,-96.2609803
2707410,Cambridge-Isanti Public School District,4962.52,49839951,10043.27,57624,62.1257143,5040,48,52,0.5,1.61,0,3.1,1.11,89.04,4.64,30.02,73288,2357,1282,10.37552606,11074,89.62447394,1767,13.76061054,11074,86.23938946,45.5423445,-93.260583
2720670,Milaca Public School District,1756.12,18785271,10697.03,58809,58.3371429,1812,47.79,52.21,0.72,0.5,0,1.55,0.55,92.71,3.97,42.22,58833,2085,605,11.90241983,4478,88.09758017,843,15.84288668,4478,84.15711332,45.8154999,-93.6915235
2740810,Ulen-Hitterdal Public School District,304.11,3508939,11538.39,50946,53.7914286,303,47.19,52.81,6.6,1.65,0,2.31,0.99,79.87,8.58,31.02,63109,4353,136,16.93648817,667,83.06351183,174,20.68965517,667,79.31034483,47.0571296,-96.2474296
2791445,Lake Crystal-Wellcome Memorial,935.54,8825009,9433.06,46735,62.4985714,915,51.15,48.85,0.44,0.44,0,3.17,2.4,92.57,0.98,25.9,66947,3933,300,10.98498718,2431,89.01501282,392,13.88593695,2431,86.11406305,44.0846976,-94.1950556
2740665,Triton School District,1099.54,9955048,9053.83,52437,50.0985714,1075,48.37,51.63,0.28,0.28,0,19.26,0.56,77.11,2.51,34.42,63616,2849,333,11.15204287,2653,88.84795713,406,13.27231121,2653,86.72768879,44.0816379,-92.9166166
2700005,United South Central School District,702.56,8165950,11623.14,56002,60.7442857,737,50.07,49.93,0,0.27,0,14.52,0.81,80.47,3.93,46.54,52576,2799,447,15.45643154,2445,84.54356846,549,18.33667335,2445,81.66332665,43.6790272,-93.7140255
2700006,Maple River School District,899.91,9650272,10723.6,53160,66.9857143,904,48.12,51.88,0.22,0.44,0,4.42,0.55,91.94,2.43,30.75,62217,2425,313,11.55834564,2395,88.44165436,412,14.67759173,2395,85.32240827,43.9061261,-93.9885016
2700007,Kingsland Public School District,563.4,5282881,9376.79,52752,62.0528571,554,45.67,54.33,0,0.36,0.18,1.44,1.44,93.69,2.89,27.26,56705,4086,306,12.5,2142,87.5,457,17.58368603,2142,82.41631397,43.6950381,-92.3179725
2700008,St. Louis County School District,1983.31,26947153,13586.96,56891,54.9757143,2061,47.02,52.98,7.81,0.1,0.1,1.65,0.73,79.23,10.38,45.22,54809,1660,1441,15.1956132,8042,84.8043868,1795,18.24743316,8042,81.75256684,47.7887979,-92.52573
2700013,Waterville-Elysian-Morristown Public School District,777.49,9062443,11656.03,47497,67.18,791,49.05,50.95,0.76,0.51,0,6.19,2.65,87.36,2.53,35.02,63040,5863,366,11.88697629,2713,88.11302371,511,15.84987593,2713,84.15012407,44.245235,-93.5755875
2700017,Chisago Lakes School District,3432.12,36444116,10618.54,61946,65.55,3475,48.49,51.51,0.06,1.06,0,1.93,0.69,93.3,2.96,18.94,84455,4059,702,7.874369041,8213,92.12563096,888,9.757169542,8213,90.24283046,45.3905662,-92.8049451
2700019,Minnewaska School District,1247.56,15730276,12608.83,53712,61.4614286,1304,44.4,55.6,0.46,1.53,0,2.15,0.84,92.49,2.53,29.6,58327,3069,633,12.88680782,4279,87.11319218,874,16.9609936,4279,83.0390064,45.628635,-95.4454853
2700021,Eveleth-Gilbert School District,889.15,11253169,12656.1,55147,60.7171429,738,51.36,48.64,0.95,0.54,0,2.17,0.41,92.68,3.25,36.31,56021,3649,550,12.51991805,3843,87.48008195,695,15.31511679,3843,84.68488321,47.4675237,-92.4482227
2700022,Wadena-Deer Creek School District,1042.4,10328152,9908.05,50978,55.8785714,1040,52.6,47.4,0.19,1.06,0,3.65,2.21,89.62,3.27,52.31,45704,3429,757,18.70983688,3289,81.29016312,933,22.0985315,3289,77.9014685,46.434274,-95.1865091
2700023,Buffalo Lake-Hector-Stewart Public Schools,505.7,6146990,12155.41,49671,64.3071429,504,48.41,51.59,0.2,0.6,0,11.31,0,84.52,3.37,36.71,56983,5599,258,13.25796506,1688,86.74203494,372,18.05825243,1688,81.94174757,44.7532548,-94.6502099
2710260,Dilworth-Glyndon-Felton,1605.92,15210547,9471.55,56353,62.0057143,1642,49.33,50.67,1.64,0.12,0,7.31,1.83,86.91,2.19,27.95,66000,6438,345,13.27433628,2254,86.72566372,456,16.82656827,2254,83.17343173,46.9549953,-96.550747
2714070,Hinckley-Finlayson School District,962.1,10070689,10467.4,53827,40.7828571,976,49.39,50.61,14.65,1.02,0,3.89,1.84,73.48,5.12,55.64,45951,2661,610,17.98879387,2781,82.01120613,819,22.75,2781,77.25,46.0433365,-92.8958254
2700088,Lakeview School District,635.32,6536438,10288.42,52430,64.71,647,48.84,51.16,0.62,1.39,0,6.49,0.46,89.49,1.55,33.85,60331,7153,115,9.51986755,1093,90.48013245,180,14.13982718,1093,85.86017282,44.608687,-95.6348351
2700089,NRHEG School District,878.31,8367463,9526.78,49535,58.0628571,899,49.28,50.72,0.11,0.44,0.11,4.45,0.89,92.11,1.89,32.04,58902,3424,271,11.88075406,2010,88.11924594,350,14.83050847,2010,85.16949153,43.8850975,-93.4117599
2700090,Murray County Central School District,736.95,7907944,10730.64,50236,65.6242857,747,49.67,50.33,0.54,0.27,0,3.08,0.54,94.63,0.94,28.25,55152,3101,303,12.5,2121,87.5,440,17.18078875,2121,82.81921125,43.9869789,-95.8416774
2733900,Staples-Motley School District,1125.59,12249256,10882.52,50933,48.35,1104,43.93,56.07,1.54,1.09,0,3.89,0.63,88.23,4.62,51.45,44948,2880,783,15.65060963,4220,84.34939037,950,18.37524178,4220,81.62475822,46.377865,-94.7615283
2791447,Kittson Central School District,232.02,3526781,15200.33,53431,70.4471429,230,46.96,53.04,0,0,0,6.52,0,90,3.48,32.17,64241,5550,112,11.30171544,879,88.69828456,125,12.4501992,879,87.5498008,48.7510461,-96.9832754
2717100,Kenyon-Wanamingo School District,774.45,8775631,11331.44,52574,53.3314286,770,44.16,55.84,0.13,0,0,6.62,0.65,89.87,2.73,31.56,68889,2923,292,11.30906274,2290,88.69093726,410,15.18518519,2290,84.81481481,44.2935274,-92.916876
2728970,Pine River-Backus Public School District,904.8,8716103,9633.18,55275,55.38,944,49.58,50.42,0.95,0.32,0.21,1.17,1.06,94.81,1.48,46.82,47398,1667,487,12.81916294,3312,87.18083706,593,15.18565941,3312,84.81434059,46.7413014,-94.4551872
2700024,Warren-Alvarado-Oslo School District,479.1,5858244,12227.6,48114,53.8714286,526,50.57,49.43,0,0.19,0,14.64,0,81.56,3.61,43.54,62011,3908,232,12.88173237,1569,87.11826763,267,14.54248366,1569,85.45751634,48.1769101,-96.8124444
2700091,MACCRAY School District,730.42,8313846,11382.28,48617,52.9328571,729,51.44,48.56,0.27,0.27,0.55,12.89,0.82,83.28,1.92,41.7,62614,4911,246,11.98830409,1806,88.01169591,342,15.92178771,1806,84.07821229,45.0003459,-95.3616922
2718330,Luverne Public School District,1237.64,12521450,10117.2,47029,60.8528571,1270,47.95,52.05,0.55,1.18,0,6.38,0.79,87.16,3.94,30.63,58042,3888,324,10.08089608,2890,89.91910392,500,14.74926254,2890,85.25073746,43.6779079,-96.1823567
2700099,Yellow Medicine East,695.39,8244105,11855.37,55702,53.58,696,48.56,51.44,14.22,1.44,0,12.21,1.29,69.26,1.58,40.52,56944,5103,342,10.88478676,2800,89.11521324,456,14.004914,2800,85.995086,44.7392517,-95.6553503
2700101,Norman County East School District,261.37,3444826,13179.88,46385,52.9871429,258,43.8,56.2,1.94,0,0,6.59,0.39,80.61,10.47,47.29,57679,3915,196,18.63117871,856,81.36882129,286,25.04378284,856,74.95621716,47.3165421,-96.2256869
2700102,Sibley East School District,1148.65,10930383,9515.85,53131,50.6314286,1150,46.96,53.04,0,0.78,0,31.65,1.13,63.66,2.78,40.87,61742,2925,485,13.78232452,3034,86.21767548,694,18.61587983,3034,81.38412017,44.5680938,-94.1212062
2700103,Clearbrook-Gonvick School District,460.15,4750279,10323.33,47905,56.32,464,46.77,53.23,13.36,0.86,0,1.94,1.08,76.08,6.68,52.8,47566,2314,240,17.75147929,1112,82.24852071,296,21.02272727,1112,78.97727273,47.7535773,-95.4621883
2700104,West Central Area,785.5,9139582,11635.37,51224,69.4728571,786,49.87,50.13,0.25,0,0,3.56,1.15,92.11,2.93,35.24,57644,2249,274,11.16089613,2181,88.83910387,393,15.26806527,2181,84.73193473,45.8922198,-95.9716478
2791446,Tri-County School District,190.77,2637397,13825.01,51785,66.37,200,54,46,0,1.5,0,1.5,0.5,96.5,0,52.5,45667,2879,198,18.53932584,870,81.46067416,242,21.76258993,870,78.23741007,48.6133652,-96.5350604
2700105,Belgrade-Brooten-Elrosa Public School District,633.68,6728090,10617.49,53713,63.7742857,655,47.18,52.82,0.15,0.15,0,9.62,0.15,89.01,0.92,32.98,54767,3813,311,15.44957774,1702,84.55042226,424,19.94355597,1702,80.05644403,45.4636,-95.0949723
2712580,G.F.W. Public School District,713.67,8777787,12299.5,50468,61.41,704,51.14,48.86,0.14,0.43,0,17.47,0.57,79.4,1.99,45.74,56806,2802,418,14.57970003,2449,85.42029997,623,20.27994792,2449,79.72005208,44.5410367,-94.5217168
2700106,A.C.G.C. Public School District,826.81,8795990,10638.47,56812,56.5114286,817,47.86,52.14,0.61,0.12,0,7.71,0.37,89.48,1.71,44.06,58309,2850,305,11.45755071,2357,88.54244929,508,17.73123909,2357,82.26876091,45.0735832,-94.7472047
2718070,Le Sueur-Henderson School District,1023.77,9878508,9649.15,50645,52.9657143,1026,49.9,50.1,0,0.19,0,17.45,2.44,75.63,4.29,32.94,64745,3211,383,11.56400966,2929,88.43599034,604,17.09595245,2929,82.90404755,44.4791898,-93.9252557
2718960,Martin County West School District,723.32,7859210,10865.47,54846,57.5257143,726,48.35,51.65,0.41,0.14,0,4.82,0.83,90.63,3.17,41.32,55662,3528,265,12.78340569,1808,87.21659431,352,16.2962963,1808,83.7037037,43.6844103,-94.713271
2791448,Norman County West School District,180.42,2898437,16064.94,49905,88.46,83,50.6,49.4,0,0,0,21.69,0,75.9,2.41,45.78,49868,5934,171,20.04689332,682,79.95310668,230,25.21929825,682,74.78070175,47.320977,-96.7645873
2705660,Bird Island-Olivia-Lake Lillian Public School District,663.87,7736854,11654.17,46275,58.1585714,684,46.49,53.51,0.44,0.58,0,12.57,0.58,83.64,2.19,45.18,61172,4215,312,12.95681063,2096,87.04318937,567,21.29177619,2096,78.70822381,44.7806015,-94.9254407
2713040,Granada-Huntley-East Chain,313.15,3726441,11899.86,46434,47.1428571,309,48.54,51.46,0,0.65,0,2.59,0,94.49,2.27,48.87,68214,4530,85,10.6918239,710,89.3081761,145,16.95906433,710,83.04093567,43.6369519,-94.3165151
2711085,East Central School District,739.97,7746194,10468.25,52288,51.1885714,770,47.79,52.21,7.01,0,0,2.47,1.69,85.32,3.51,55.32,42910,2591,431,16.85569026,2126,83.14430974,604,22.12454212,2126,77.87545788,46.2146579,-92.5934769
2791449,Win-E-Mac School District,475.29,5159404,10855.28,54754,66.1842857,487,46.82,53.18,2.46,0.21,0,2.46,0.62,94.25,0,44.35,49750,3731,273,16.76904177,1355,83.23095823,306,18.42263697,1355,81.57736303,47.6679681,-95.9930738
2700107,Greenbush-Middle River School District,284.1,4458991,15695.15,58393,59.4642857,283,46.64,53.36,0,0.35,0,0,3.18,95.41,1.06,26.15,53447,2665,189,14.90536278,1079,85.09463722,194,15.23959152,1079,84.76040848,48.6405555,-96.1599528
2700123,Howard Lake-Waverly-Winsted,1255.38,12322797,9815.99,52743,60.3914286,1252,49.2,50.8,0.72,0.24,0,3.83,1.2,90.97,3.04,25.48,65680,3789,439,11.1082996,3513,88.8917004,611,14.8157129,3513,85.1842871,45.0423581,-94.0396813
2700108,Pipestone Area School District,1150.65,12085558,10503.24,51796,55.4757143,1146,47.03,52.97,0.87,0.87,0,15.45,1.83,75.48,5.5,50.52,50663,5363,555,14.85148515,3182,85.14851485,649,16.94074654,3182,83.05925346,43.9778346,-96.3110668
2791450,Mesabi East School District,952.83,10784509,11318.4,58412,55.4257143,1000,48.8,51.2,1.4,0.2,0,0.7,0.9,91.5,5.3,38.7,53538,2901,596,15.23906929,3315,84.76093071,716,17.76234185,3315,82.23765815,47.4226819,-92.1921374
2700124,Fairmont Area School District,1719.05,17712923,10303.9,56229,58.14,1727,51.13,48.87,0.58,0.93,0.06,13.61,1.22,80.13,3.47,45.69,50553,6046,912,14.23665314,5494,85.76334686,1072,16.32653061,5494,83.67346939,43.5982023,-94.5435189
2700109,Long Prairie-Grey Eagle School District,955.64,8893097,9305.91,52155,38.3971429,932,50.54,49.46,0.54,0.86,1.61,45.92,0,49.35,1.72,61.27,49617,5083,658,16.65401164,3293,83.34598836,903,21.52049571,3293,78.47950429,45.9300277,-94.8429574
2700110,Cedar Mountain School District,474.08,5382521,11353.61,47129,57.3057143,485,41.86,58.14,12.99,0,0,5.15,0.41,74.85,6.6,51.96,54512,4075,162,14.59459459,948,85.40540541,237,20,948,80,44.4705864,-94.8958927
2700383,Morris Area Public Schools,1041.88,10437152,10017.61,55627,60.9228571,1045,47.18,52.82,1.82,1.15,0,12.25,1.34,79.9,3.54,26.32,57593,5862,415,12.07448356,3022,87.92551644,492,14.0011383,3022,85.9988617,45.6236312,-95.8931006
2745735,Zumbrota-Mazeppa School District,1204.73,12434013,10321,59326,66.0257143,1204,47.92,52.08,0.5,0.91,0,3.07,0.75,92.69,2.08,21.51,71689,6337,327,10.08014797,2917,89.91985203,399,12.03256936,2917,87.96743064,44.289631,-92.5862494
2791451,Janesville-Waldorf-Pemberton,678.53,7661013,11290.6,47556,53.7428571,705,50.5,49.5,0.71,0.71,0,2.13,0.99,93.05,2.41,29.36,73880,3078,252,11.52263374,1935,88.47736626,336,14.79524439,1935,85.20475561,44.028136,-93.7224228
2700125,Lac qui Parle Valley School District,795.69,9193999,11554.75,56793,52.4842857,804,47.76,52.24,0.12,0,12.56,7.34,0.62,75.5,3.86,45.52,47912,2130,586,16.53965566,2957,83.46034434,684,18.78604779,2957,81.21395221,45.1318276,-96.073222
2700126,Ada-Borup Public School District,570.29,7613070,13349.47,53078,59.5242857,709,48.38,51.62,1.27,0.28,0,11.42,0.42,79.13,7.48,48.38,56406,3733,173,13.99676375,1063,86.00323625,247,18.85496183,1063,81.14503817,47.291103,-96.5239017
2700127,Stephen-Argyle Central Schools,293.09,4152162,14166.85,48302,62.0628571,300,49.67,50.33,0,0.33,0,8.67,0.33,87.67,3,35.33,66774,5648,144,15.31914894,796,84.68085106,154,16.21052632,796,83.78947368,48.4181348,-96.8642414
2700128,Glencoe-Silver Lake School District,1598.73,16117925,10081.71,56767,60.0785714,1626,49.2,50.8,0.49,0.31,0,19.68,0.18,77.06,2.28,32.96,61796,3962,710,12.32424926,5051,87.67575074,928,15.52099013,5051,84.47900987,44.7771861,-94.1989307
2700130,Blue Earth Area Public Schools,1047.27,11378637,10865.05,57395,54.3414286,1035,46.96,53.04,0.19,0.58,0,14.98,1.45,82.03,0.77,42.22,51337,2140,633,15.30834341,3502,84.69165659,792,18.44434094,3502,81.55565906,43.6634707,-94.0614148
